Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of quadrats *,Number of points per quadrat *,Observer emails *
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Favia,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Goniastrea,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Goniopora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Halimeda,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Hydnophora,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Macroalgae,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Pocillopora,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Porites,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Rubble,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Sand,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Soft coral,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Symphyllia,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Actinaria,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,salvacion_mpa,Reserve,2022,3,23,3,5,Clam,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Rock,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Cyphastrea,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Echinophyllia,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Echinopora,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Euphyllia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Fungia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Goniastrea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Halimeda,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Isopora,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Montipora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Pachyseris,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Pocillopora,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Sand,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Soft coral,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,1,Clam,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Rock,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Cyphastrea,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Echinophyllia,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Euphyllia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Galaxea,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Halimeda,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Isopora,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Macroalgae,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Millepora,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Oxypora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Pectinia,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Pocillopora,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Sand,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Amansia,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Soft coral,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Actinaria,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,2,Clam,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Anemone,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Rock,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Diploastrea,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Echinopora,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Favia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Goniastrea,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Halimeda,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Isopora,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Macroalgae,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Millepora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Oxypora,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Pachyseris,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Pocillopora,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Porites,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Rubble,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Sand,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Sea urchin,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Soft coral,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Stylophora,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Actinaria,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Clionaidae,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Reserve,2022,3,12,5,3,Clam,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Coeloseris,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Dead coral,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Diploastrea,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Echinophyllia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Echinopora,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Favia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Fungia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Halimeda,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Macroalgae,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Montipora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Pachyseris,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Platygyra,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Plerogyra,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Porites,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Psammocora,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Rubble,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Sand,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Soft coral,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Actinaria,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,1,Clam,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Coeloseris,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Dead coral,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Euphyllia,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Fungia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Halimeda,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Pachyseris,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Porites,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Sand,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Soft coral,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Sponge,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Actinaria,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,maribojoc_mpa,Managed Access,2022,3,12,4,2,Clam,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Rock,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Coscinaraea,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Dead coral,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Diploastrea,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Echinophyllia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Echinopora,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Favia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Fungia,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Galaxea,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Goniastrea,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Goniopora,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Halimeda,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Lobophyllia,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Macroalgae,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Millepora,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Montipora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Oxypora,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Pachyseris,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Pavona,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Platygyra,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Pocillopora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Porites,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Sand,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Soft coral,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Sponge,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Stylophora,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Symphyllia,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Clam,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,1,Sand,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Rock,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Coeloseris,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Cyphastrea,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Coralline algae,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Diploastrea,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Echinophyllia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Echinopora,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Favia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Fungia,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Galaxea,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Goniastrea,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Goniopora,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Halimeda,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Hydnophora,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Isopora,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Lobophyllia,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Millepora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Montipora,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Pachyseris,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Platygyra,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Porites,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Psammocora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Soft coral,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Sponge,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Stylophora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Symphyllia,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Actinaria,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Clam,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,2,Sand,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Coeloseris,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Cyphastrea,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Diploastrea,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Echinophyllia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Echinopora,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Favia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Galaxea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Goniastrea,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Goniopora,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Halimeda,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Macroalgae,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Millepora,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Pachyseris,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Platygyra,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Porites,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Sand,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Soft coral,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Sponge,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Actinaria,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Clam,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Reserve,2021,3,28,4,3,Sand,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Coralline algae,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Diploastrea,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Echinophyllia,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Echinopora,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Favia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Fungia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Galaxea,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Goniastrea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Halimeda,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Isopora,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Macroalgae,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Montipora,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Turbinaria-coral,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Bleached coral,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Pachyseris,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Pocillopora,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Porites,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Rubble,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Sand,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Soft coral,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Sponge,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Stylophora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Actinaria,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,1,Sand,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,2,Cyphastrea,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,2,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,2,Echinophyllia,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,talisay_mpa,Managed Access,2021,3,28,5,2,Echinopora,1,50,5,10,10,10,marianoviz1988@gmail.com
